_id,Timestamp,Redemption Count,Sales Count
34359,2024-03-04T20:15:00,8,7
34360,2024-03-04T20:00:00,2,2
34361,2024-03-04T19:45:00,3,3
34362,2024-03-04T19:30:00,9,6
34363,2024-03-04T19:15:00,7,1
34364,2024-03-04T19:00:00,16,15
34365,2024-03-04T18:45:00,1,1
34366,2024-03-04T18:30:00,20,21
34367,2024-03-04T18:15:00,9,6
34368,2024-03-04T18:00:00,45,30
34369,2024-03-04T17:45:00,30,28
34370,2024-03-04T17:30:00,54,31
34371,2024-03-04T17:15:00,30,21
34372,2024-03-04T17:00:00,31,31
34373,2024-03-04T16:45:00,13,13
34374,2024-03-04T16:30:00,63,39
34375,2024-03-04T16:15:00,41,45
34376,2024-03-04T16:00:00,37,22
34377,2024-03-04T15:45:00,26,21
34378,2024-03-04T15:30:00,188,187
34379,2024-03-04T15:15:00,36,32
34380,2024-03-04T15:00:00,14,18
34381,2024-03-04T14:45:00,10,14
34382,2024-03-04T14:30:00,45,1040
34383,2024-03-04T14:15:00,35,31
34384,2024-03-04T14:00:00,48,49
34385,2024-03-04T13:45:00,38,38
34386,2024-03-04T13:30:00,73,75
34387,2024-03-04T13:15:00,32,33
34388,2024-03-04T13:00:00,21,20
34389,2024-03-04T12:45:00,9,11
34390,2024-03-04T12:30:00,38,32
34391,2024-03-04T12:15:00,25,25
34392,2024-03-04T12:00:00,31,28
34393,2024-03-04T11:45:00,8,11
34394,2024-03-04T11:30:00,20,9
34395,2024-03-04T11:15:00,20,15
34396,2024-03-04T11:00:00,19,38
34397,2024-03-04T10:45:00,3,3
34398,2024-03-04T10:30:00,12,9
34399,2024-03-04T10:15:00,8,16
34400,2024-03-04T10:00:00,4,8
34401,2024-03-04T09:45:00,1,2
34402,2024-03-04T09:30:00,3,1
34403,2024-03-04T09:00:00,11,56
34404,2024-03-04T08:45:00,0,1
34405,2024-03-04T08:30:00,5,2
34406,2024-03-04T08:15:00,35,17
34407,2024-03-04T08:00:00,5,4
34408,2024-03-04T07:45:00,2,2
34409,2024-03-04T07:30:00,21,9
34410,2024-03-04T07:15:00,8,7
34411,2024-03-04T07:00:00,11,3
34412,2024-03-04T06:45:00,5,1
34413,2024-03-04T06:30:00,30,15
34414,2024-03-04T06:15:00,0,1
34415,2024-03-04T00:45:00,0,1
34416,2024-03-03T23:45:00,0,1
34417,2024-03-03T23:30:00,1,1
34418,2024-03-03T23:00:00,6,0
34419,2024-03-03T22:45:00,5,2
34420,2024-03-03T22:30:00,7,12
34421,2024-03-03T22:15:00,3,3
34422,2024-03-03T21:30:00,9,4
34423,2024-03-03T21:15:00,2,0
34424,2024-03-03T20:30:00,5,2
34425,2024-03-03T20:15:00,7,5
34426,2024-03-03T20:00:00,4,4
34427,2024-03-03T19:45:00,10,3
34428,2024-03-03T19:30:00,18,22
34429,2024-03-03T19:15:00,8,2
34430,2024-03-03T19:00:00,7,6
34431,2024-03-03T18:45:00,9,8
34432,2024-03-03T18:30:00,11,25
34433,2024-03-03T18:15:00,3,3
34434,2024-03-03T18:00:00,23,20
34435,2024-03-03T17:45:00,41,40
34436,2024-03-03T17:30:00,47,54
34437,2024-03-03T17:15:00,17,14
34438,2024-03-03T17:00:00,6,4
34439,2024-03-03T16:45:00,17,17
34440,2024-03-03T16:30:00,26,29
34441,2024-03-03T16:15:00,26,35
34442,2024-03-03T16:00:00,29,23
34443,2024-03-03T15:45:00,35,30
34444,2024-03-03T15:30:00,38,22
34445,2024-03-03T15:15:00,31,26
34446,2024-03-03T15:00:00,17,25
34447,2024-03-03T14:45:00,21,21
34448,2024-03-03T14:30:00,64,41
34449,2024-03-03T14:15:00,42,60
34450,2024-03-03T14:00:00,24,23
34451,2024-03-03T13:45:00,21,19
34452,2024-03-03T13:30:00,40,31
34453,2024-03-03T13:15:00,35,29
34454,2024-03-03T13:00:00,10,30
34455,2024-03-03T12:45:00,8,8
34456,2024-03-03T12:30:00,19,19
34457,2024-03-03T12:15:00,22,24
34458,2024-03-03T12:00:00,8,25
34459,2024-03-03T11:45:00,19,21
34460,2024-03-03T11:30:00,31,26
34461,2024-03-03T11:15:00,13,9
34462,2024-03-03T11:00:00,3,0
34463,2024-03-03T10:45:00,4,7
34464,2024-03-03T10:30:00,20,24
34465,2024-03-03T10:15:00,11,18
34466,2024-03-03T10:00:00,1,3
34467,2024-03-03T09:45:00,4,4
34468,2024-03-03T09:30:00,7,3
34469,2024-03-03T09:15:00,3,4
34470,2024-03-03T09:00:00,12,5
34471,2024-03-03T08:45:00,1,4
34472,2024-03-03T08:30:00,0,2
34473,2024-03-03T08:15:00,1,0
34474,2024-03-03T08:00:00,1,0
34475,2024-03-03T07:30:00,5,1
34476,2024-03-03T07:00:00,0,2
34477,2024-03-03T06:30:00,3,2
34478,2024-03-03T06:15:00,0,5
34479,2024-03-03T05:45:00,0,1
34480,2024-03-03T04:45:00,0,3
34481,2024-03-03T01:45:00,0,2
34482,2024-03-02T23:30:00,6,1
34483,2024-03-02T23:15:00,1,2
34484,2024-03-02T23:00:00,8,4
34485,2024-03-02T22:45:00,1,0
34486,2024-03-02T22:30:00,4,2
34487,2024-03-02T22:15:00,3,4
34488,2024-03-02T22:00:00,2,4
34489,2024-03-02T21:30:00,19,18
34490,2024-03-02T21:15:00,4,4
34491,2024-03-02T20:45:00,2,2
34492,2024-03-02T20:30:00,9,3
34493,2024-03-02T20:15:00,9,5
34494,2024-03-02T20:00:00,6,6
34495,2024-03-02T19:45:00,4,6
34496,2024-03-02T19:30:00,19,25
34497,2024-03-02T19:15:00,7,3
34498,2024-03-02T19:00:00,10,7
34499,2024-03-02T18:45:00,1,2
34500,2024-03-02T18:30:00,24,16
34501,2024-03-02T18:15:00,7,9
34502,2024-03-02T18:00:00,18,18
34503,2024-03-02T17:45:00,9,5
34504,2024-03-02T17:30:00,21,9
34505,2024-03-02T17:15:00,18,20
34506,2024-03-02T17:00:00,5,4
34507,2024-03-02T16:45:00,5,8
34508,2024-03-02T16:30:00,22,29
34509,2024-03-02T16:15:00,15,9
34510,2024-03-02T16:00:00,21,16
34511,2024-03-02T15:45:00,31,30
34512,2024-03-02T15:30:00,32,29
34513,2024-03-02T15:15:00,25,21
34514,2024-03-02T15:00:00,15,13
34515,2024-03-02T14:45:00,11,11
34516,2024-03-02T14:30:00,35,24
34517,2024-03-02T14:15:00,13,12
34518,2024-03-02T14:00:00,50,45
34519,2024-03-02T13:45:00,28,21
34520,2024-03-02T13:30:00,24,13
34521,2024-03-02T13:15:00,18,17
34522,2024-03-02T13:00:00,6,15
34523,2024-03-02T12:45:00,14,18
34524,2024-03-02T12:30:00,27,25
34525,2024-03-02T12:15:00,33,25
34526,2024-03-02T12:00:00,15,13
34527,2024-03-02T11:45:00,12,16
34528,2024-03-02T11:30:00,32,20
34529,2024-03-02T11:15:00,7,6
34530,2024-03-02T11:00:00,3,4
34531,2024-03-02T10:45:00,3,4
34532,2024-03-02T10:30:00,23,20
34533,2024-03-02T10:15:00,8,4
34534,2024-03-02T10:00:00,4,35
34535,2024-03-02T09:45:00,1,1
34536,2024-03-02T09:30:00,35,29
34537,2024-03-02T09:15:00,11,13
34538,2024-03-02T09:00:00,14,32
34539,2024-03-02T08:45:00,3,3
34540,2024-03-02T08:30:00,6,7
34541,2024-03-02T08:15:00,3,0
34542,2024-03-02T08:00:00,1,4
34543,2024-03-02T07:45:00,0,5
34544,2024-03-02T06:30:00,1,0
34545,2024-03-02T06:15:00,0,1
34546,2024-03-02T02:15:00,0,4
34547,2024-03-01T23:30:00,9,3
34548,2024-03-01T23:00:00,3,0
34549,2024-03-01T22:45:00,4,6
34550,2024-03-01T22:30:00,3,1
34551,2024-03-01T22:15:00,0,1
34552,2024-03-01T21:45:00,5,5
34553,2024-03-01T21:30:00,19,3
34554,2024-03-01T21:15:00,4,0
34555,2024-03-01T21:00:00,2,4
34556,2024-03-01T20:45:00,3,1
34557,2024-03-01T20:30:00,9,4
34558,2024-03-01T20:15:00,2,1
34559,2024-03-01T20:00:00,3,2
34560,2024-03-01T19:45:00,2,0
34561,2024-03-01T19:30:00,23,13
34562,2024-03-01T19:15:00,1,3
34563,2024-03-01T19:00:00,1,2
34564,2024-03-01T18:45:00,3,2
34565,2024-03-01T18:30:00,25,21
34566,2024-03-01T18:15:00,10,11
34567,2024-03-01T18:00:00,21,16
34568,2024-03-01T17:45:00,11,7
34569,2024-03-01T17:30:00,46,32
34570,2024-03-01T17:15:00,30,27
34571,2024-03-01T17:00:00,25,24
34572,2024-03-01T16:45:00,16,11
34573,2024-03-01T16:30:00,45,44
34574,2024-03-01T16:15:00,30,36
34575,2024-03-01T16:00:00,38,32
34576,2024-03-01T15:45:00,29,22
34577,2024-03-01T15:30:00,63,70
34578,2024-03-01T15:15:00,33,31
34579,2024-03-01T15:00:00,20,19
34580,2024-03-01T14:45:00,26,26
34581,2024-03-01T14:30:00,60,64
34582,2024-03-01T14:15:00,33,43
34583,2024-03-01T14:00:00,29,23
34584,2024-03-01T13:45:00,25,34
34585,2024-03-01T13:30:00,65,51
34586,2024-03-01T13:15:00,42,34
34587,2024-03-01T13:00:00,14,16
34588,2024-03-01T12:45:00,6,9
34589,2024-03-01T12:30:00,40,57
34590,2024-03-01T12:15:00,18,29
34591,2024-03-01T12:00:00,36,35
34592,2024-03-01T11:45:00,13,10
34593,2024-03-01T11:30:00,26,17
34594,2024-03-01T11:15:00,16,31
34595,2024-03-01T11:00:00,3,7
34596,2024-03-01T10:45:00,7,5
34597,2024-03-01T10:30:00,23,19
34598,2024-03-01T10:15:00,8,16
34599,2024-03-01T10:00:00,3,3
34600,2024-03-01T09:45:00,2,1
34601,2024-03-01T09:30:00,7,3
34602,2024-03-01T09:15:00,5,3
34603,2024-03-01T09:00:00,11,14
34604,2024-03-01T08:45:00,6,6
34605,2024-03-01T08:30:00,3,1
34606,2024-03-01T08:15:00,35,17
34607,2024-03-01T08:00:00,4,2
34608,2024-03-01T07:45:00,2,0
34609,2024-03-01T07:30:00,12,17
34610,2024-03-01T07:15:00,3,1
34611,2024-03-01T07:00:00,7,0
34612,2024-03-01T06:45:00,1,0
34613,2024-03-01T06:30:00,16,3
34614,2024-03-01T06:15:00,0,1
34615,2024-03-01T01:15:00,0,1
34616,2024-03-01T00:45:00,0,2
34617,2024-02-29T23:30:00,5,8
34618,2024-02-29T23:15:00,1,11
34619,2024-02-29T23:00:00,8,6
34620,2024-02-29T22:30:00,7,3
34621,2024-02-29T22:15:00,11,4
34622,2024-02-29T22:00:00,2,0
34623,2024-02-29T21:45:00,0,5
34624,2024-02-29T21:30:00,5,1
34625,2024-02-29T21:15:00,3,1
34626,2024-02-29T21:00:00,1,1
34627,2024-02-29T20:45:00,0,1
34628,2024-02-29T20:30:00,3,7
34629,2024-02-29T20:15:00,3,0
34630,2024-02-29T20:00:00,2,0
34631,2024-02-29T19:45:00,2,2
34632,2024-02-29T19:30:00,7,1
34633,2024-02-29T19:15:00,4,2
34634,2024-02-29T19:00:00,4,2
34635,2024-02-29T18:45:00,1,0
34636,2024-02-29T18:30:00,18,9
34637,2024-02-29T18:15:00,7,6
34638,2024-02-29T18:00:00,14,3
34639,2024-02-29T17:45:00,8,4
34640,2024-02-29T17:30:00,36,13
34641,2024-02-29T17:15:00,13,18
34642,2024-02-29T17:00:00,10,16
34643,2024-02-29T16:45:00,3,1
34644,2024-02-29T16:30:00,25,9
34645,2024-02-29T16:15:00,11,28
34646,2024-02-29T16:00:00,13,4
34647,2024-02-29T15:45:00,7,5
34648,2024-02-29T15:30:00,16,6
34649,2024-02-29T15:15:00,14,20
34650,2024-02-29T15:00:00,137,136
34651,2024-02-29T14:45:00,2,1
34652,2024-02-29T14:30:00,13,26
34653,2024-02-29T14:15:00,9,3
34654,2024-02-29T14:00:00,17,13
34655,2024-02-29T13:45:00,11,15
34656,2024-02-29T13:30:00,10,3
34657,2024-02-29T13:15:00,9,20
34658,2024-02-29T13:00:00,7,6
34659,2024-02-29T12:45:00,4,3
34660,2024-02-29T12:30:00,12,7
34661,2024-02-29T12:15:00,1,1
34662,2024-02-29T12:00:00,5,2
34663,2024-02-29T11:45:00,1,0
34664,2024-02-29T11:30:00,6,4
34665,2024-02-29T11:15:00,4,1
34666,2024-02-29T11:00:00,6,5
34667,2024-02-29T10:45:00,2,2
34668,2024-02-29T10:30:00,7,2
34669,2024-02-29T10:15:00,3,0
34670,2024-02-29T10:00:00,6,5
34671,2024-02-29T09:30:00,2,1
34672,2024-02-29T09:15:00,2,3
34673,2024-02-29T09:00:00,8,6
34674,2024-02-29T08:45:00,1,4
34675,2024-02-29T08:30:00,2,1
34676,2024-02-29T08:15:00,38,12
34677,2024-02-29T08:00:00,7,11
34678,2024-02-29T07:45:00,2,1
34679,2024-02-29T07:30:00,14,7
34680,2024-02-29T07:15:00,7,2
34681,2024-02-29T07:00:00,8,1
34682,2024-02-29T06:45:00,5,2
34683,2024-02-29T06:30:00,35,12
34684,2024-02-29T05:30:00,0,1
34685,2024-02-28T23:30:00,1,0
34686,2024-02-28T23:00:00,1,0
34687,2024-02-28T22:30:00,11,0
34688,2024-02-28T22:15:00,2,0
34689,2024-02-28T21:45:00,0,1
34690,2024-02-28T21:30:00,10,1
34691,2024-02-28T21:15:00,2,0
34692,2024-02-28T20:30:00,7,1
34693,2024-02-28T20:15:00,2,0
34694,2024-02-28T19:30:00,7,0
34695,2024-02-28T19:15:00,8,5
34696,2024-02-28T19:00:00,2,1
34697,2024-02-28T18:45:00,1,4
34698,2024-02-28T18:30:00,9,2
34699,2024-02-28T18:15:00,5,2
34700,2024-02-28T18:00:00,12,1
34701,2024-02-28T17:45:00,10,41
34702,2024-02-28T17:30:00,33,19
34703,2024-02-28T17:15:00,17,16
34704,2024-02-28T17:00:00,4,10
34705,2024-02-28T16:45:00,9,5
34706,2024-02-28T16:30:00,22,37
34707,2024-02-28T16:15:00,10,7
34708,2024-02-28T16:00:00,14,6
34709,2024-02-28T15:45:00,12,4
34710,2024-02-28T15:30:00,16,3
34711,2024-02-28T15:15:00,12,13
34712,2024-02-28T15:00:00,5,0
34713,2024-02-28T14:45:00,0,2
34714,2024-02-28T14:30:00,7,12
34715,2024-02-28T14:15:00,2,1
34716,2024-02-28T14:00:00,9,14
34717,2024-02-28T13:45:00,8,8
34718,2024-02-28T13:30:00,9,2
34719,2024-02-28T13:15:00,3,2
34720,2024-02-28T13:00:00,5,8
34721,2024-02-28T12:45:00,1,0
34722,2024-02-28T12:30:00,13,6
34723,2024-02-28T12:15:00,16,18
34724,2024-02-28T12:00:00,8,3
34725,2024-02-28T11:45:00,3,3
34726,2024-02-28T11:30:00,27,16
34727,2024-02-28T11:15:00,15,12
34728,2024-02-28T11:00:00,1,1
34729,2024-02-28T10:45:00,0,2
34730,2024-02-28T10:30:00,63,53
34731,2024-02-28T10:15:00,6,3
34732,2024-02-28T10:00:00,1,21
34733,2024-02-28T09:45:00,1,1
34734,2024-02-28T09:30:00,12,5
34735,2024-02-28T09:15:00,3,0
34736,2024-02-28T09:00:00,6,6
34737,2024-02-28T08:45:00,2,1
34738,2024-02-28T08:30:00,2,0
34739,2024-02-28T08:15:00,31,11
34740,2024-02-28T08:00:00,3,10
34741,2024-02-28T07:45:00,5,6
34742,2024-02-28T07:30:00,10,6
34743,2024-02-28T07:15:00,4,2
34744,2024-02-28T07:00:00,9,4
34745,2024-02-28T06:45:00,5,2
34746,2024-02-28T06:30:00,27,93
34747,2024-02-28T06:15:00,0,2
34748,2024-02-28T04:45:00,0,2
34749,2024-02-28T04:30:00,0,2
34750,2024-02-27T23:30:00,3,0
34751,2024-02-27T23:15:00,1,0
34752,2024-02-27T23:00:00,7,4
34753,2024-02-27T22:30:00,13,0
34754,2024-02-27T22:15:00,1,0
34755,2024-02-27T21:30:00,11,0
34756,2024-02-27T21:15:00,6,0
34757,2024-02-27T21:00:00,2,0
34758,2024-02-27T20:45:00,1,0
34759,2024-02-27T20:30:00,15,1
34760,2024-02-27T20:15:00,9,10
34761,2024-02-27T20:00:00,4,1
34762,2024-02-27T19:45:00,1,0
34763,2024-02-27T19:30:00,18,0
34764,2024-02-27T19:15:00,3,46
34765,2024-02-27T19:00:00,2,1
34766,2024-02-27T18:30:00,18,9
34767,2024-02-27T18:15:00,8,7
34768,2024-02-27T18:00:00,18,7
34769,2024-02-27T17:45:00,5,6
34770,2024-02-27T17:30:00,11,11
34771,2024-02-27T17:15:00,7,22
34772,2024-02-27T17:00:00,2,2
34773,2024-02-27T16:30:00,22,4
34774,2024-02-27T16:15:00,741,738
34775,2024-02-27T16:00:00,9,0
34776,2024-02-27T15:45:00,4,0
34777,2024-02-27T15:30:00,13,2
34778,2024-02-27T15:15:00,5,2
34779,2024-02-27T15:00:00,3,4
34780,2024-02-27T14:45:00,3,10
34781,2024-02-27T14:30:00,10,12
34782,2024-02-27T14:15:00,2,1
34783,2024-02-27T14:00:00,2,0
34784,2024-02-27T13:45:00,1,0
34785,2024-02-27T13:30:00,8,3
34786,2024-02-27T13:15:00,16,12
34787,2024-02-27T13:00:00,7,6
34788,2024-02-27T12:45:00,5,4
34789,2024-02-27T12:30:00,7,12
34790,2024-02-27T12:15:00,5,0
34791,2024-02-27T12:00:00,14,39
34792,2024-02-27T11:45:00,9,9
34793,2024-02-27T11:30:00,11,6
34794,2024-02-27T11:15:00,8,8
34795,2024-02-27T11:00:00,8,8
34796,2024-02-27T10:45:00,1,0
34797,2024-02-27T10:30:00,15,18
34798,2024-02-27T10:15:00,3,1
34799,2024-02-27T10:00:00,1,0
34800,2024-02-27T09:45:00,2,5
34801,2024-02-27T09:30:00,7,2
34802,2024-02-27T09:15:00,3,4
34803,2024-02-27T09:00:00,8,4
34804,2024-02-27T08:45:00,1,1
34805,2024-02-27T08:30:00,2,0
34806,2024-02-27T08:15:00,31,14
34807,2024-02-27T08:00:00,2,0
34808,2024-02-27T07:45:00,5,4
34809,2024-02-27T07:30:00,10,6
34810,2024-02-27T07:15:00,2,1
34811,2024-02-27T07:00:00,4,0
34812,2024-02-27T06:45:00,2,2
34813,2024-02-27T06:30:00,37,15
34814,2024-02-27T06:15:00,1,1
34815,2024-02-27T05:15:00,0,1
34816,2024-02-27T02:30:00,0,3
34817,2024-02-26T23:45:00,1,1
34818,2024-02-26T23:30:00,3,2
34819,2024-02-26T23:00:00,2,0
34820,2024-02-26T22:30:00,2,10
34821,2024-02-26T22:00:00,5,3
34822,2024-02-26T21:30:00,13,9
34823,2024-02-26T21:15:00,1,0
34824,2024-02-26T21:00:00,1,0
34825,2024-02-26T20:45:00,1,0
34826,2024-02-26T20:30:00,7,0
34827,2024-02-26T20:15:00,10,8
34828,2024-02-26T20:00:00,0,1
34829,2024-02-26T19:30:00,18,12
34830,2024-02-26T19:15:00,2,2
34831,2024-02-26T19:00:00,1,0
34832,2024-02-26T18:45:00,4,5
34833,2024-02-26T18:30:00,31,29
34834,2024-02-26T18:15:00,5,2
34835,2024-02-26T18:00:00,22,17
34836,2024-02-26T17:45:00,23,20
34837,2024-02-26T17:30:00,51,36
34838,2024-02-26T17:15:00,17,35
34839,2024-02-26T17:00:00,24,24
34840,2024-02-26T16:45:00,20,20
34841,2024-02-26T16:30:00,40,34
34842,2024-02-26T16:15:00,26,18
34843,2024-02-26T16:00:00,31,18
34844,2024-02-26T15:45:00,28,23
34845,2024-02-26T15:30:00,45,30
34846,2024-02-26T15:15:00,24,19
34847,2024-02-26T15:00:00,37,39
34848,2024-02-26T14:45:00,164,168
34849,2024-02-26T14:30:00,29,20
34850,2024-02-26T14:15:00,42,38
34851,2024-02-26T14:00:00,29,28
34852,2024-02-26T13:45:00,14,13
34853,2024-02-26T13:30:00,31,41
34854,2024-02-26T13:15:00,16,13
34855,2024-02-26T13:00:00,14,17
34856,2024-02-26T12:45:00,8,8
34857,2024-02-26T12:30:00,27,25
34858,2024-02-26T12:15:00,14,11
34859,2024-02-26T12:00:00,11,6
34860,2024-02-26T11:45:00,9,9
34861,2024-02-26T11:30:00,29,17
34862,2024-02-26T11:15:00,17,18
34863,2024-02-26T11:00:00,4,4
34864,2024-02-26T10:45:00,3,6
34865,2024-02-26T10:30:00,84,76
34866,2024-02-26T10:15:00,8,11
34867,2024-02-26T10:00:00,8,5
34868,2024-02-26T09:45:00,4,25
34869,2024-02-26T09:30:00,8,22
34870,2024-02-26T09:15:00,4,6
34871,2024-02-26T09:00:00,11,15
34872,2024-02-26T08:45:00,1,2
34873,2024-02-26T08:30:00,1,1
34874,2024-02-26T08:15:00,29,13
34875,2024-02-26T08:00:00,5,0
34876,2024-02-26T07:45:00,1,1
34877,2024-02-26T07:30:00,11,6
34878,2024-02-26T07:15:00,1,1
34879,2024-02-26T07:00:00,5,1
34880,2024-02-26T06:45:00,6,0
34881,2024-02-26T06:30:00,27,15
34882,2024-02-25T23:30:00,4,0
34883,2024-02-25T23:15:00,2,0
34884,2024-02-25T23:00:00,1,1
34885,2024-02-25T22:30:00,5,1
34886,2024-02-25T21:45:00,1,0
34887,2024-02-25T21:30:00,15,8
34888,2024-02-25T21:15:00,2,2
34889,2024-02-25T21:00:00,0,5
34890,2024-02-25T20:45:00,2,2
34891,2024-02-25T20:30:00,10,23
34892,2024-02-25T20:15:00,5,2
34893,2024-02-25T20:00:00,7,6
34894,2024-02-25T19:45:00,2,1
34895,2024-02-25T19:30:00,9,4
34896,2024-02-25T19:00:00,7,2
34897,2024-02-25T18:45:00,5,5
34898,2024-02-25T18:30:00,17,20
34899,2024-02-25T18:15:00,11,4
34900,2024-02-25T18:00:00,20,15
34901,2024-02-25T17:45:00,4,14
34902,2024-02-25T17:30:00,35,17
34903,2024-02-25T17:15:00,31,24
34904,2024-02-25T17:00:00,11,14
34905,2024-02-25T16:45:00,1,8
34906,2024-02-25T16:30:00,21,16
34907,2024-02-25T16:15:00,12,7
34908,2024-02-25T16:00:00,17,43
34909,2024-02-25T15:45:00,18,16
34910,2024-02-25T15:30:00,39,26
34911,2024-02-25T15:15:00,31,28
34912,2024-02-25T15:00:00,17,16
34913,2024-02-25T14:45:00,5,8
34914,2024-02-25T14:30:00,47,57
34915,2024-02-25T14:15:00,22,30
34916,2024-02-25T14:00:00,30,26
34917,2024-02-25T13:45:00,32,30
34918,2024-02-25T13:30:00,34,25
34919,2024-02-25T13:15:00,20,19
34920,2024-02-25T13:00:00,8,13
34921,2024-02-25T12:45:00,4,4
34922,2024-02-25T12:30:00,27,51
34923,2024-02-25T12:15:00,11,11
34924,2024-02-25T12:00:00,17,17
34925,2024-02-25T11:45:00,30,30
34926,2024-02-25T11:30:00,41,33
34927,2024-02-25T11:15:00,21,12
34928,2024-02-25T11:00:00,2,5
34929,2024-02-25T10:30:00,15,10
34930,2024-02-25T10:15:00,6,10
34931,2024-02-25T10:00:00,1,5
34932,2024-02-25T09:45:00,3,2
34933,2024-02-25T09:30:00,6,3
34934,2024-02-25T09:15:00,4,2
34935,2024-02-25T09:00:00,8,13
34936,2024-02-25T08:45:00,0,4
34937,2024-02-25T08:15:00,2,6
34938,2024-02-25T07:30:00,7,7
34939,2024-02-25T07:00:00,3,2
34940,2024-02-25T06:30:00,1,0
34941,2024-02-25T00:15:00,0,3
34942,2024-02-25T00:00:00,0,2
34943,2024-02-24T23:30:00,2,0
34944,2024-02-24T23:15:00,3,2
34945,2024-02-24T23:00:00,10,5
34946,2024-02-24T22:30:00,6,0
34947,2024-02-24T22:00:00,2,3
34948,2024-02-24T21:45:00,0,2
34949,2024-02-24T21:30:00,3,0
34950,2024-02-24T21:15:00,5,1
34951,2024-02-24T20:45:00,2,3
34952,2024-02-24T20:30:00,6,4
34953,2024-02-24T20:15:00,1,0
34954,2024-02-24T20:00:00,9,8
34955,2024-02-24T19:45:00,4,4
34956,2024-02-24T19:30:00,12,4
34957,2024-02-24T19:15:00,4,4
34958,2024-02-24T19:00:00,5,5
34959,2024-02-24T18:45:00,1,0
34960,2024-02-24T18:30:00,17,11
34961,2024-02-24T18:15:00,21,19
34962,2024-02-24T18:00:00,20,17
34963,2024-02-24T17:45:00,18,14
34964,2024-02-24T17:30:00,35,28
34965,2024-02-24T17:15:00,27,23
34966,2024-02-24T17:00:00,26,22
34967,2024-02-24T16:45:00,10,10
34968,2024-02-24T16:30:00,51,47
34969,2024-02-24T16:15:00,22,21
34970,2024-02-24T16:00:00,32,22
34971,2024-02-24T15:45:00,5,5
34972,2024-02-24T15:30:00,43,34
34973,2024-02-24T15:15:00,19,9
34974,2024-02-24T15:00:00,12,11
34975,2024-02-24T14:45:00,7,11
34976,2024-02-24T14:30:00,37,21
34977,2024-02-24T14:15:00,7,6
34978,2024-02-24T14:00:00,26,18
34979,2024-02-24T13:45:00,18,14
34980,2024-02-24T13:30:00,29,39
34981,2024-02-24T13:15:00,22,30
34982,2024-02-24T13:00:00,3,6
34983,2024-02-24T12:45:00,6,3
34984,2024-02-24T12:30:00,25,13
34985,2024-02-24T12:15:00,7,1
34986,2024-02-24T12:00:00,15,7
34987,2024-02-24T11:45:00,35,35
34988,2024-02-24T11:30:00,23,34
34989,2024-02-24T11:15:00,4,0
34990,2024-02-24T11:00:00,5,11
34991,2024-02-24T10:45:00,1,3
34992,2024-02-24T10:30:00,19,10
34993,2024-02-24T10:15:00,10,8
34994,2024-02-24T10:00:00,1,0
34995,2024-02-24T09:45:00,0,3
34996,2024-02-24T09:30:00,6,4
34997,2024-02-24T09:15:00,1,1
34998,2024-02-24T09:00:00,6,3
34999,2024-02-24T08:45:00,1,0
35000,2024-02-24T08:15:00,14,9
35001,2024-02-24T08:00:00,5,0
35002,2024-02-24T07:45:00,2,2
35003,2024-02-24T07:30:00,1,3
35004,2024-02-24T07:15:00,0,1
35005,2024-02-24T07:00:00,1,0
35006,2024-02-24T01:00:00,0,2
35007,2024-02-24T00:00:00,0,7
35008,2024-02-23T23:30:00,3,0
35009,2024-02-23T23:15:00,1,0
35010,2024-02-23T23:00:00,2,1
35011,2024-02-23T22:45:00,5,3
35012,2024-02-23T22:30:00,11,1
35013,2024-02-23T22:15:00,2,0
35014,2024-02-23T21:45:00,1,0
35015,2024-02-23T21:30:00,8,2
35016,2024-02-23T21:15:00,2,4
35017,2024-02-23T20:45:00,1,0
35018,2024-02-23T20:30:00,13,7
35019,2024-02-23T20:15:00,2,2
35020,2024-02-23T20:00:00,3,4
35021,2024-02-23T19:45:00,0,2
35022,2024-02-23T19:30:00,17,8
35023,2024-02-23T19:15:00,7,4
35024,2024-02-23T19:00:00,9,6
35025,2024-02-23T18:45:00,2,11
35026,2024-02-23T18:30:00,17,7
35027,2024-02-23T18:15:00,6,1
35028,2024-02-23T18:00:00,20,19
35029,2024-02-23T17:45:00,13,10
35030,2024-02-23T17:30:00,31,57
35031,2024-02-23T17:15:00,15,7
35032,2024-02-23T17:00:00,9,10
35033,2024-02-23T16:45:00,3,1
35034,2024-02-23T16:30:00,29,17
35035,2024-02-23T16:15:00,23,20
35036,2024-02-23T16:00:00,44,28
35037,2024-02-23T15:45:00,14,10
35038,2024-02-23T15:30:00,49,35
35039,2024-02-23T15:15:00,18,13
35040,2024-02-23T15:00:00,15,12
35041,2024-02-23T14:45:00,23,20
35042,2024-02-23T14:30:00,39,31
35043,2024-02-23T14:15:00,16,15
35044,2024-02-23T14:00:00,55,16
35045,2024-02-23T13:45:00,15,15
35046,2024-02-23T13:30:00,26,18
35047,2024-02-23T13:15:00,32,29
35048,2024-02-23T13:00:00,13,16
35049,2024-02-23T12:45:00,21,20
35050,2024-02-23T12:30:00,27,34
35051,2024-02-23T12:15:00,9,7
35052,2024-02-23T12:00:00,15,19
35053,2024-02-23T11:45:00,27,25
35054,2024-02-23T11:30:00,15,18
35055,2024-02-23T11:15:00,11,11
35056,2024-02-23T11:00:00,6,5
